##name	path	Tissue	Description
##HG002_pb_chr22	hg002_pb_chr22.isoform.gz	blood	example_pb
##HG002_ont_chr22	hg002_ont_chr22.isoform.gz	blood	example_ont
#chrom	start	end	length	exon_count	trans_id	gene_id	confidence	detected	min_read	positive_count/sample_size	attributes	FORMAT	HG002_pb_chr22	HG002_ont_chr22
22	15603385	15610273	6888	2	ENST00000775437.1	ENSG00000300998.1	0	no	1	0/2	gene_id:ENSG00000300998.1;transcript_id:ENST00000775437.1;gene_type:lncRNA;gene_name:ENSG00000300998;transcript_type:lncRNA;transcript_name:ENST00000775437;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	15611758	15613096	1338	1	ENST00000438441.1	ENSG00000231565.1	0	no	1	0/2	gene_id:ENSG00000231565.1;transcript_id:ENST00000438441.1;gene_type:processed_pseudogene;gene_name:NEK2P2;transcript_type:processed_pseudogene;transcript_name:NEK2P2-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:37816;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140351.1;havana_transcript:OTTHUMT00000276998.1	CPM:COUNT	0:0	0:0
22	15615401	15615578	177	1	ENST00000440999.1	ENSG00000226474.1	0	no	1	0/2	gene_id:ENSG00000226474.1;transcript_id:ENST00000440999.1;gene_type:unprocessed_pseudogene;gene_name:ENSG00000226474;transcript_type:unprocessed_pseudogene;transcript_name:ENST00000440999;level:2;transcript_support_level:NA;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140338.2;havana_transcript:OTTHUMT00000276962.2	CPM:COUNT	0:0	0:0
22	15622600	15632051	9451	11	ENST00000426025.1	ENSG00000224435.2	0	no	1	0/2	gene_id:ENSG00000224435.2;transcript_id:ENST00000426025.1;gene_type:transcribed_unprocessed_pseudogene;gene_name:NF1P6;transcript_type:transcribed_unprocessed_pseudogene;transcript_name:NF1P6-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:7771;ont:PGO:0000005;ont:PGO:0000019;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140337.1;havana_transcript:OTTHUMT00000276961.1	CPM:COUNT	0:0	0:0
22	15635179	15644330	9151	7	ENST00000435410.1	ENSG00000234381.1	0	no	1	0/2	gene_id:ENSG00000234381.1;transcript_id:ENST00000435410.1;gene_type:unprocessed_pseudogene;gene_name:MED15P7;transcript_type:unprocessed_pseudogene;transcript_name:MED15P7-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:48656;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140336.1;havana_transcript:OTTHUMT00000276960.1	CPM:COUNT	0:0	0:0
22	15690025	15721631	31606	11	ENST00000343518.11	ENSG00000198062.16	0	no	1	0/2	gene_id:ENSG00000198062.16;transcript_id:ENST00000343518.11;gene_type:protein_coding;gene_name:POTEH;transcript_type:protein_coding;transcript_name:POTEH-201;level:1;protein_id:ENSP00000340610.6;transcript_support_level:5;hgnc_id:HGNC:133;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:exp_conf;tag:CCDS;ccdsid:CCDS74808.1;havana_gene:OTTHUMG00000140314.6;havana_transcript:OTTHUMT00000276918.5	CPM:COUNT	0:0	0:0
22	15699360	15703403	4043	2	ENST00000422014.1	ENSG00000236666.1	0	no	1	0/2	gene_id:ENSG00000236666.1;transcript_id:ENST00000422014.1;gene_type:lncRNA;gene_name:POTEH-AS1;transcript_type:lncRNA;transcript_name:POTEH-AS1-201;level:2;transcript_support_level:1;hgnc_id:HGNC:40058;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140316.1;havana_transcript:OTTHUMT00000276920.1	CPM:COUNT	0:0	0:0
22	15701458	15701565	107	1	ENST00000390914.1	ENSG00000212216.1	0	no	1	0/2	gene_id:ENSG00000212216.1;transcript_id:ENST00000390914.1;gene_type:snRNA;gene_name:RNU6-816P;transcript_type:snRNA;transcript_name:RNU6-816P-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:47779;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	15721485	15722608	1123	1	ENST00000417657.1	ENSG00000241838.3	0	no	1	0/2	gene_id:ENSG00000241838.3;transcript_id:ENST00000417657.1;gene_type:processed_pseudogene;gene_name:ENSG00000241838;transcript_type:processed_pseudogene;transcript_name:ENST00000417657;level:1;transcript_support_level:NA;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140315.1;havana_transcript:OTTHUMT00000276919.1	CPM:COUNT	0:0	0:0
22	15741296	15774219	32923	4	ENST00000806611.1	ENSG00000225255.7	0	no	1	0/2	gene_id:ENSG00000225255.7;transcript_id:ENST00000806611.1;gene_type:lncRNA;gene_name:PSLNR;transcript_type:lncRNA;transcript_name:PSLNR-203;level:2;hgnc_id:HGNC:54405;tag:basic;tag:Ensembl_canonical;tag:TAGENE;havana_gene:OTTHUMG00000140260.2	CPM:COUNT	0:0	0:0
22	15765686	15778297	12611	3	ENST00000438574.1	ENSG00000225255.7	0	no	1	0/2	gene_id:ENSG00000225255.7;transcript_id:ENST00000438574.1;gene_type:lncRNA;gene_name:PSLNR;transcript_type:lncRNA;transcript_name:PSLNR-201;level:2;transcript_support_level:3;hgnc_id:HGNC:54405;tag:basic;havana_gene:OTTHUMG00000140260.2;havana_transcript:OTTHUMT00000276778.1	CPM:COUNT	0:0	0:0
22	15774870	15778289	3419	2	ENST00000809121.1	ENSG00000225255.7	0	no	1	0/2	gene_id:ENSG00000225255.7;transcript_id:ENST00000809121.1;gene_type:lncRNA;gene_name:PSLNR;transcript_type:lncRNA;transcript_name:PSLNR-206;level:2;hgnc_id:HGNC:54405;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000140260.2	CPM:COUNT	0:0	0:0
22	15776747	15778295	1548	2	ENST00000809128.1	ENSG00000225255.7	0	no	1	0/2	gene_id:ENSG00000225255.7;transcript_id:ENST00000809128.1;gene_type:lncRNA;gene_name:PSLNR;transcript_type:lncRNA;transcript_name:PSLNR-213;level:2;hgnc_id:HGNC:54405;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000140260.2	CPM:COUNT	0:0	0:0
22	15777073	15779680	2607	2	ENST00000809125.1	ENSG00000225255.7	0	no	1	0/2	gene_id:ENSG00000225255.7;transcript_id:ENST00000809125.1;gene_type:lncRNA;gene_name:PSLNR;transcript_type:lncRNA;transcript_name:PSLNR-210;level:2;hgnc_id:HGNC:54405;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000140260.2	CPM:COUNT	0:0	0:0
22	15749155	15750825	1670	2	ENST00000423297.1	ENSG00000235992.1	0	no	1	0/2	gene_id:ENSG00000235992.1;transcript_id:ENST00000423297.1;gene_type:transcribed_processed_pseudogene;gene_name:GRAMD4P2;transcript_type:transcribed_processed_pseudogene;transcript_name:GRAMD4P2-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:39654;ont:PGO:0000004;ont:PGO:0000019;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000155641.1;havana_transcript:OTTHUMT00000340947.1	CPM:COUNT	0:0	0:0
22	15784935	15798279	13344	6	ENST00000780641.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780641.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-275;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15784936	15798357	13421	7	ENST00000780633.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780633.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-267;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15784941	15792339	7398	7	ENST00000780654.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780654.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-288;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15784944	15823890	38946	6	ENST00000780621.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780621.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-255;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15784945	15798788	13843	7	ENST00000603308.3	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000603308.3;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-206;level:2;transcript_support_level:NA;hgnc_id:HGNC:32187;tag:RNA_Seq_supported_only;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6;havana_transcript:OTTHUMT00000504671.1	CPM:COUNT	0:0	0:0
22	15784951	15798015	13064	4	ENST00000780649.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780649.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-283;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15784953	15853562	68609	4	ENST00000780599.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780599.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-233;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15784958	15827434	42476	8	ENST00000413768.5	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000413768.5;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-202;level:2;transcript_support_level:2;hgnc_id:HGNC:32187;tag:non_canonical_polymorphism;tag:basic;havana_gene:OTTHUMG00000185288.6;havana_transcript:OTTHUMT00000276578.1	CPM:COUNT	0:0	0:0
22	15784962	15827708	42746	8	ENST00000437781.5	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000437781.5;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-203;level:2;transcript_support_level:2;hgnc_id:HGNC:32187;tag:basic;havana_gene:OTTHUMG00000185288.6;havana_transcript:OTTHUMT00000276579.1	CPM:COUNT	0:0	0:0
22	15784976	15791387	6411	5	ENST00000661115.1	ENSG00000206195.12	23.497712889278777	yes	1	1/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000661115.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-209;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6;havana_transcript:OTTHUMT00000508869.1	CPM:COUNT	31.3302838523717:1	0:0
22	15784991	15853352	68361	7	ENST00000780617.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780617.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-251;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15785014	15798253	13239	7	ENST00000780648.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000780648.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-282;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6	CPM:COUNT	0:0	0:0
22	15787699	15790573	2874	2	ENST00000661156.1	ENSG00000206195.12	0	no	1	0/2	gene_id:ENSG00000206195.12;transcript_id:ENST00000661156.1;gene_type:lncRNA;gene_name:DUXAP8;transcript_type:lncRNA;transcript_name:DUXAP8-210;level:2;hgnc_id:HGNC:32187;tag:basic;tag:TAGENE;havana_gene:OTTHUMG00000185288.6;havana_transcript:OTTHUMT00000513152.1	CPM:COUNT	0:0	0:0
22	15794900	15797909	3009	3	ENST00000657965.1	ENSG00000271127.2	0	no	1	0/2	gene_id:ENSG00000271127.2;transcript_id:ENST00000657965.1;gene_type:transcribed_unprocessed_pseudogene;gene_name:ENSG00000271127;transcript_type:transcribed_unprocessed_pseudogene;transcript_name:ENST00000657965;level:2;ont:PGO:0000005;ont:PGO:0000019;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000193779.1;havana_transcript:OTTHUMT00000504672.1	CPM:COUNT	0:0	0:0
22	15805262	15821063	15801	3	ENST00000609679.2	ENSG00000290415.2	0	no	1	0/2	gene_id:ENSG00000290415.2;transcript_id:ENST00000609679.2;gene_type:lncRNA;gene_name:ENSG00000290415;transcript_type:lncRNA;transcript_name:ENST00000609679;level:2;transcript_support_level:4;tag:basic;tag:Ensembl_canonical;tag:TAGENE;havana_transcript:OTTHUMT00000472242.1	CPM:COUNT	0:0	0:0
22	15805697	15820884	15187	4	ENST00000780959.1	ENSG00000290415.2	0	no	1	0/2	gene_id:ENSG00000290415.2;transcript_id:ENST00000780959.1;gene_type:lncRNA;gene_name:ENSG00000290415;transcript_type:lncRNA;transcript_name:ENST00000780959;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	15805702	15820698	14996	4	ENST00000780960.1	ENSG00000290415.2	0	no	1	0/2	gene_id:ENSG00000290415.2;transcript_id:ENST00000780960.1;gene_type:lncRNA;gene_name:ENSG00000290415;transcript_type:lncRNA;transcript_name:ENST00000780960;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	15805846	15806503	657	2	ENST00000414726.1	ENSG00000232775.7	0	no	1	0/2	gene_id:ENSG00000232775.7;transcript_id:ENST00000414726.1;gene_type:transcribed_unprocessed_pseudogene;gene_name:BMS1P22;transcript_type:transcribed_unprocessed_pseudogene;transcript_name:BMS1P22-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:51603;ont:PGO:0000005;ont:PGO:0000019;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140198.3;havana_transcript:OTTHUMT00000276784.1	CPM:COUNT	0:0	0:0
22	15826565	15827187	622	1	ENST00000456786.2	ENSG00000271672.1	0	no	1	0/2	gene_id:ENSG00000271672.1;transcript_id:ENST00000456786.2;gene_type:transcribed_processed_pseudogene;gene_name:DUXAP8;transcript_type:transcribed_processed_pseudogene;transcript_name:DUXAP8-303;level:1;transcript_support_level:NA;hgnc_id:HGNC:32187;ont:PGO:0000004;ont:PGO:0000019;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140194.3;havana_transcript:OTTHUMT00000276572.3	CPM:COUNT	0:0	0:0
22	15852989	15893942	40953	5	ENST00000420638.2	ENSG00000223875.2	0	no	1	0/2	gene_id:ENSG00000223875.2;transcript_id:ENST00000420638.2;gene_type:transcribed_unprocessed_pseudogene;gene_name:NBEAP3;transcript_type:transcribed_unprocessed_pseudogene;transcript_name:NBEAP3-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:40004;ont:PGO:0000005;ont:PGO:0000019;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140196.2;havana_transcript:OTTHUMT00000276575.2	CPM:COUNT	0:0	0:0
22	15854194	15855243	1049	1	ENST00000398242.2	ENSG00000215270.3	0	no	1	0/2	gene_id:ENSG00000215270.3;transcript_id:ENST00000398242.2;gene_type:processed_pseudogene;gene_name:TOMM40P2;transcript_type:processed_pseudogene;transcript_name:TOMM40P2-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:54624;ont:PGO:0000004;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140200.1;havana_transcript:OTTHUMT00000276581.1	CPM:COUNT	0:0	0:0
22	15901790	15901911	121	1	ENST00000448070.1	ENSG00000229286.1	0	no	1	0/2	gene_id:ENSG00000229286.1;transcript_id:ENST00000448070.1;gene_type:unprocessed_pseudogene;gene_name:ENSG00000229286;transcript_type:unprocessed_pseudogene;transcript_name:ENST00000448070;level:2;transcript_support_level:NA;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140193.1;havana_transcript:OTTHUMT00000276571.1	CPM:COUNT	0:0	0:0
22	15914720	15915800	1080	2	ENST00000424770.1	ENSG00000233866.1	0	no	1	0/2	gene_id:ENSG00000233866.1;transcript_id:ENST00000424770.1;gene_type:lncRNA;gene_name:ENSG00000233866;transcript_type:lncRNA;transcript_name:ENST00000424770;level:2;transcript_support_level:5;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140195.2;havana_transcript:OTTHUMT00000276574.2	CPM:COUNT	0:0	0:0
22	16141766	16141872	106	1	ENST00000612550.1	ENSG00000278188.1	0	no	1	0/2	gene_id:ENSG00000278188.1;transcript_id:ENST00000612550.1;gene_type:snRNA;gene_name:U6;transcript_type:snRNA;transcript_name:U6.81-201;level:3;transcript_support_level:NA;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	16387693	16390887	3194	4	ENST00000399687.3	ENSG00000225293.1	0	no	1	0/2	gene_id:ENSG00000225293.1;transcript_id:ENST00000399687.3;gene_type:unprocessed_pseudogene;gene_name:ABCD1P4;transcript_type:unprocessed_pseudogene;transcript_name:ABCD1P4-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:65;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000030330.4;havana_transcript:OTTHUMT00000075218.4	CPM:COUNT	0:0	0:0
22	16405329	16405417	88	1	ENST00000427602.1	ENSG00000226160.1	0	no	1	0/2	gene_id:ENSG00000226160.1;transcript_id:ENST00000427602.1;gene_type:processed_pseudogene;gene_name:ENSG00000226160;transcript_type:processed_pseudogene;transcript_name:ENST00000427602;level:2;transcript_support_level:NA;ont:PGO:0000004;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140366.1;havana_transcript:OTTHUMT00000277045.1	CPM:COUNT	0:0	0:0
22	16423942	16426031	2089	4	ENST00000426076.1	ENSG00000229658.1	0	no	1	0/2	gene_id:ENSG00000229658.1;transcript_id:ENST00000426076.1;gene_type:unprocessed_pseudogene;gene_name:PABPC1P9;transcript_type:unprocessed_pseudogene;transcript_name:PABPC1P9-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:37991;ont:PGO:0000005;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140367.3;havana_transcript:OTTHUMT00000277046.3	CPM:COUNT	0:0	0:0
22	16428946	16476870	47924	9	ENST00000421957.1	ENSG00000227367.1	0	no	1	0/2	gene_id:ENSG00000227367.1;transcript_id:ENST00000421957.1;gene_type:unprocessed_pseudogene;gene_name:SLC9B1P4;transcript_type:unprocessed_pseudogene;transcript_name:SLC9B1P4-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:43583;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140399.1;havana_transcript:OTTHUMT00000277201.1	CPM:COUNT	0:0	0:0
22	16486984	16488322	1338	1	ENST00000623630.1	ENSG00000280263.1	0	no	1	0/2	gene_id:ENSG00000280263.1;transcript_id:ENST00000623630.1;gene_type:processed_pseudogene;gene_name:ACTR3BP6;transcript_type:processed_pseudogene;transcript_name:ACTR3BP6-201;level:3;transcript_support_level:NA;hgnc_id:HGNC:38683;ont:PGO:0000004;tag:basic;tag:Ensembl_canonical	CPM:COUNT	0:0	0:0
22	16503303	16509475	6172	3	ENST00000450340.1	ENSG00000235969.1	0	no	1	0/2	gene_id:ENSG00000235969.1;transcript_id:ENST00000450340.1;gene_type:unprocessed_pseudogene;gene_name:CHEK2P4;transcript_type:unprocessed_pseudogene;transcript_name:CHEK2P4-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:43580;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000140400.1;havana_transcript:OTTHUMT00000277202.1	CPM:COUNT	0:0	0:0
22	16521058	16527237	6179	3	ENST00000609641.1	ENSG00000273362.1	0	no	1	0/2	gene_id:ENSG00000273362.1;transcript_id:ENST00000609641.1;gene_type:lncRNA;gene_name:ENSG00000273362;transcript_type:lncRNA;transcript_name:ENST00000609641;level:2;transcript_support_level:5;tag:not_best_in_genome_evidence;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000186094.1;havana_transcript:OTTHUMT00000472243.1	CPM:COUNT	0:0	0:0
22	16572026	16574637	2611	5	ENST00000454360.1	ENSG00000233995.1	0	no	1	0/2	gene_id:ENSG00000233995.1;transcript_id:ENST00000454360.1;gene_type:unprocessed_pseudogene;gene_name:ENSG00000233995;transcript_type:unprocessed_pseudogene;transcript_name:ENST00000454360;level:2;transcript_support_level:NA;ont:PGO:0000005;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000141256.1;havana_transcript:OTTHUMT00000280392.1	CPM:COUNT	0:0	0:0
22	16575362	16582707	7345	3	ENST00000493696.2	ENSG00000239435.3	0	no	1	0/2	gene_id:ENSG00000239435.3;transcript_id:ENST00000493696.2;gene_type:transcribed_unprocessed_pseudogene;gene_name:KCNMB3P1;transcript_type:transcribed_unprocessed_pseudogene;transcript_name:KCNMB3P1-201;level:2;transcript_support_level:NA;hgnc_id:HGNC:6288;ont:PGO:0000005;ont:PGO:0000019;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000141303.3;havana_transcript:OTTHUMT00000280581.2	CPM:COUNT	0:0	0:0
22	16580712	16602748	22036	4	ENST00000472972.2	ENSG00000290416.2	0	no	1	0/2	gene_id:ENSG00000290416.2;transcript_id:ENST00000472972.2;gene_type:lncRNA;gene_name:ENSG00000290416;transcript_type:lncRNA;transcript_name:ENST00000472972;level:2;transcript_support_level:2;tag:basic;tag:TAGENE;havana_transcript:OTTHUMT00000329122.1	CPM:COUNT	0:0	0:0
22	16580719	16602245	21526	4	ENST00000725391.1	ENSG00000290416.2	0	no	1	0/2	gene_id:ENSG00000290416.2;transcript_id:ENST00000725391.1;gene_type:lncRNA;gene_name:ENSG00000290416;transcript_type:lncRNA;transcript_name:ENST00000725391;level:2;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	16590750	16592810	2060	1	ENST00000359963.4	ENSG00000198445.4	0	no	1	0/2	gene_id:ENSG00000198445.4;transcript_id:ENST00000359963.4;gene_type:protein_coding;gene_name:CCT8L2;transcript_type:protein_coding;transcript_name:CCT8L2-201;level:2;protein_id:ENSP00000353048.3;transcript_support_level:NA;hgnc_id:HGNC:15553;tag:basic;tag:Ensembl_canonical;tag:GENCODE_Primary;tag:MANE_Select;tag:appris_principal_1;tag:CCDS;ccdsid:CCDS13738.1;havana_gene:OTTHUMG00000141302.1;havana_transcript:OTTHUMT00000280580.1	CPM:COUNT	0:0	0:0
22	16592894	16600112	7218	2	ENST00000656324.2	ENSG00000287285.2	0	no	1	0/2	gene_id:ENSG00000287285.2;transcript_id:ENST00000656324.2;gene_type:lncRNA;gene_name:ENSG00000287285;transcript_type:lncRNA;transcript_name:ENST00000656324;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE;havana_gene:OTTHUMG00000193935.1;havana_transcript:OTTHUMT00000507264.1	CPM:COUNT	0:0	0:0
22	16595064	16599834	4770	2	ENST00000725700.1	ENSG00000294751.1	0	no	1	0/2	gene_id:ENSG00000294751.1;transcript_id:ENST00000725700.1;gene_type:lncRNA;gene_name:ENSG00000294751;transcript_type:lncRNA;transcript_name:ENST00000725700;level:2;tag:basic;tag:Ensembl_canonical;tag:TAGENE	CPM:COUNT	0:0	0:0
22	16595088	16595485	397	1	ENST00000430910.1	ENSG00000240122.1	0	no	1	0/2	gene_id:ENSG00000240122.1;transcript_id:ENST00000430910.1;gene_type:transcribed_processed_pseudogene;gene_name:FABP5P11;transcript_type:transcribed_processed_pseudogene;transcript_name:FABP5P11-201;level:1;transcript_support_level:NA;hgnc_id:HGNC:19328;ont:PGO:0000004;ont:PGO:0000019;tag:pseudo_consens;tag:basic;tag:Ensembl_canonical;havana_gene:OTTHUMG00000150095.1;havana_transcript:OTTHUMT00000316231.1	CPM:COUNT	0:0	0:0
22	16601371	16698742	97371	5	ENST00000725170.1	ENSG00000290418.2	0	no	1	0/2	gene_id:ENSG00000290418.2;transcript_id:ENST00000725170.1;gene_type:lncRNA;gene_name:TPTEP1;transcript_type:lncRNA;transcript_name:TPTEP1-214;level:2;hgnc_id:HGNC:43648;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	16601389	16698620	97231	5	ENST00000725171.1	ENSG00000290418.2	0	no	1	0/2	gene_id:ENSG00000290418.2;transcript_id:ENST00000725171.1;gene_type:lncRNA;gene_name:TPTEP1;transcript_type:lncRNA;transcript_name:TPTEP1-215;level:2;hgnc_id:HGNC:43648;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
22	16601876	16615111	13235	4	ENST00000725199.1	ENSG00000290418.2	0	no	1	0/2	gene_id:ENSG00000290418.2;transcript_id:ENST00000725199.1;gene_type:lncRNA;gene_name:TPTEP1;transcript_type:lncRNA;transcript_name:TPTEP1-242;level:2;hgnc_id:HGNC:43648;tag:basic;tag:TAGENE	CPM:COUNT	0:0	0:0
